id,question,question_concept,choices,answerKey,pashto_question,pashto_choices
998381f854f51da2a6ccde45909e5168,Obstructing justice is sometimes an excuse used for police brutality which causes what in people?,obstructing justice,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['committing perjury', 'prosecution', 'attack', 'getting hurt',
       'riot'], dtype=object)}",D,عدالت ته خنډ اچول کله ناکله د پولیسو د ظلم لپاره یوه بهانه وي چې په خلکو کې څه رامنځته کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د درغلي کولو مرتکب کیدل"", ""محاکمه"", ""حمله"", ""زخمي کیدل"", ""شور""]}"
bc38ad28e99cff7a65771233f734a007,While washing clothes they became what when caught on the sharp object?,washing clothes,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['damaged', 'wet clothes', 'wear out', 'torn', 'have fun'],
      dtype=object)}",D,د جامو د مینځلو پر مهال کله چې د تیز څيز سره نیول کیږي، په دوی څه کیږي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""زیانمن"", ""لوند جامې"", ""پیرودل"", ""پاره شوي"", ""خوشحاله کیدل""]}"
e3949997bf9d02048cfa5d8dd0f287aa,Seafood restaurants are used to draw tourists where?,seafood restaurant,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['maine', 'shoe shop', 'city', 'boston', 'coastal cities'],
      dtype=object)}",E,د سمندري خواړو رستورانتونه د سیلانیانو د جذب لپاره چیرته کارول کیږي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""مین"", ""د بوټانو دوکان"", ""ښار"", ""بوسټن"", ""ساحلي ښارونه""]}"
a7d51b753c2113d8b2dbd0ebb5375855,James's nice asked him about her grandfather. She was interested in learning about what?,niece,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['family tree', 'family reunion', 'babysitting', ""brother's house"",
       'heirlooms'], dtype=object)}",A,د جیمز خاله له هغه څخه د خپل نیکه په اړه پوښتنه وکړه. هغې د څه په اړه زده کړه کولو کې دلچسپي درلوده؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د کورنۍ ونې"", ""د کورنۍ غونډه"", ""بچۍ ساتل"", ""د ورور کور"", ""وراثتي شیان""]}"
3e4b326aff96e9adbb52ba18cfa877b2,James looked up and saw the start twinkling in the black yonder.  He marveled the sheer number of them and the size of what?,stars,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['universe', 'orbit', 'night sky', 'outer space', 'his wallet'],
      dtype=object)}",A,جیمز پورته وکتل او په تور آسمان کې یه ستوري ولیدل. هغه د هغوی د شمېر او د څه اندازې په اړه حیران شو؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کائنات"", ""مدار"", ""شپه آسمان"", ""بهرنی فضا"", ""د هغه بوجی""]}"
5ac83e9e6fa9851ad3cccb0d57c1d88f,What would encourage someone to continue playing tennis?,playing tennis,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['becoming tired', 'tennis elbow', 'exercise', 'hunger', 'victory'],
      dtype=object)}",E,څه څيز به یو څوک د ټینس لوبه کولو ته هڅوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ستړی کیدل"", ""ټینس مرفق"", ""ورزش"", ""لوږه"", ""بریا""]}"
2c0030cc14a27be2401dcfdaa501f0fc,James found the sound relaxing.   It was so relaxing he almost did what despite his efforts?,relaxing,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['deep breathing', 'worried', 'fall asleep', 'invigorating',
       'feeling good'], dtype=object)}",C,جیمز د غږ د آرامۍ احساس وکړ. دا دومره آرام و چې هغه تقریباً څه وکړل، سره له دې چې هڅه یې کوله؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ژور تنفس"", ""اندیښنه"", ""خواب ته تلل"", ""انرژي بخښونکی"", ""ښه احساس کول""]}"
feb83263e6be392351db0794004efc3f,What regions of a town would you have found a dime store?,dime store,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['commercial building', 'old movie', 'small neighborhood', 'past',
       'mall'], dtype=object)}",C,د ښار کومې سیمې کې به تاسو د یوه دایم سټور موندلئ شئ؟ ,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""تجارتي ودانۍ"", ""زړې فلم"", ""کوچنی ګاونډ"", ""تاریخ"", ""مال""]}"
80697d599280d994d8a584c95824ef1f,Where might an unused chess set be stored?,chess set,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['toy store', 'michigan', 'living room', 'attic', 'cupboard'],
      dtype=object)}",E,چیرته ممکنه ده چې یوه نه کارول شوې شطرنج سیټ وساتل شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د لوبو دوکان"", ""میشیګان"", ""د اوسیدو خونه"", ""چت"", ""کابینه""]}"
3c1800e7dd96d37fdd3c51b9fe502342,"james told his son to settle down and be careful.  There were many frogs mating in the area, and James didn't want his son to do what to them?",settle,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['wander', 'migrate', 'scare', 'disturb', 'agitate'], dtype=object)}",D,جیمز خپل زوی ته وویل چې آرام شي او احتیاط وکړي. په دې سیمه کې ډیرې چونګښکي د زنا کولو په حال کې وې، او جیمز نه غوښتل چې زوی یې څه ورسره وکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""لیدل"", ""مهاجرت"", ""ویریدل"", ""خلل"", ""خوشې کول""]}"
4da33e6f4b789776acb1bc10195baa83,"A man wants air conditioning while we watches the game on Saturday, where will it likely be installed?",air conditioning,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['car', 'house', 'offices', 'park', 'movie theatre'], dtype=object)}",B,یو سړی غواړي چې د لوبې په لیدو کې د هوا یخونکی ولري، ځکه مونږ د خالي په ورځ لوبه ګورو دا به چیرته نصب شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""موټر"", ""کور"", ""دفترونه"", ""پارک"", ""فلم تیاتر""]}"
ae038e9af9d5a511ada7456b5e73b15e,What could be playing a balailaika?,balalaika,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['movie dr', 'orchestra', 'music store', 'cat', 'symphony'],
      dtype=object)}",B,څه شی به ممکنه وي چې بالایلايکا الات وږغوي؟ ,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""فلم ډاکټر"", ""اوریسترا"", ""موسیقي دوکان"", ""پیشو"", ""سمفوني""]}"
a400b9fd1e319f901471c4b42d401c52,"Sailors drive many different types of boats, what type of boat involves their namesake.",sailor,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['coming home', 'row boat', 'board ship', 'inflatable raft',
       'sail boat'], dtype=object)}",E,سمندري جالاوان مختلف ډولونو کښتۍ چلوي، کوم ډول کښتۍ د دوی نوم سره تړاو لري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کور ته راتلل"", ""د کښتۍ کښت"", ""کشتي ته ختل"", ""نفوذی رافت"", ""بادبان کښتۍ""]}"
9dffd2021771e0ecddb19031acf3701b,Where could a person avoid the rain?,person,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bus stop', 'tunnel', 'synagogue', 'fairy tale', 'street corner'],
      dtype=object)}",C,چیرته ممکنه ده چې یو کس د باران څخه مخنیوی وکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""بس تمځای"", ""تونل"", ""سیناګوګ"", ""افسانه"", ""کوڅه""]}"
3730c646fdf54472ab873aac9ff7852e,Why would a person like to have a large house?,person,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['have choice', 'mentally challenged', 'own house', 'obesity',
       'lots of space'], dtype=object)}",E,ولې یو سړی غواړي چې لوی کور ولري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""اختیار ولري"", ""ذهنی چلنج"", ""خپل کور"", ""چاقي"", ""ډیر ځای""]}"
175e7dcdded13d5adafaebf2264c3abd,Where will a cheap book be found?,book,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bookstore', 'classroom', 'discount store', 'school room',
       'bedside table'], dtype=object)}",C,چیرته به یو ارزانه کتاب پيدا شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کتاب پلورنځی"", ""درسي خونه"", ""تخفیف سټور"", ""ښوونځي"", ""د بستر میز""]}"
11d7db1d8e1cff2f40d4184f15cf7ae7,John and James are idiots. They bought two tickets to the Falcons vs the Jets even though neither wanted to see the what?,idiots,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['internet cafe', 'sporting event', 'pressing wrong buttons',
       'obesity', 'hockey game'], dtype=object)}",B,جان او جیمز احمق دي. دوی د فالکنز او جیټس ترمنځ دوه ټکټونه اخیستي، سره له دې چې هیڅ یو یې نه غوښتل چې وه یه وګوري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""انټرنیټ کافه"", ""ورزشي پیښه"", ""غلط تڼۍ فشارول"", ""چاغوالی"", ""هاکي لوبه""]}"
08db69edf0ec5848c1a53dca8fc1601a,James noticed that his penis was bigger. .  How might he act toward his plastic surgeon?,bigger,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['accidental', 'detestable', 'effusive', 'enabled', 'apathetic'],
      dtype=object)}",C,جیمز ولیدل چې د هغه غېڼ در اندازې نه لوی شوې. هغه ممکن د خپل پلاستیک جراح په وړاندې څنګه عمل وکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""تصادفي"", ""نفرت انگیز"", ""شوقي"", ""توانمند"", ""بې پروا""]}"
855ab6ba47f6311104c4d29e24ef0234,Who do professors work with?,professors,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['methods of facts', 'teach courses', 'wear wrinkled tweed jackets',
       'school students', 'state facts'], dtype=object)}",D,پروفېسران له چا سره کار کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د حقایقو میتودونه"", ""درسونه ورکول"", ""د چینج شوي ټوکرۍ جاکټونه اغوستل"", ""ښوونځي زده کوونکي"", ""حقایق بیانول""]}"
7ec11eeca4221795c117943ca2639e86,Colorful anemone look somewhat like what object you find on window sills?,anemone,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['intertidal zone', 'coral sea', 'under water', 'flower bed',
       'florida keys'], dtype=object)}",D,رنګین انیمون د کوم شی سره ورته ښکاري چې تاسو یې د کړکیو په سلو کې مومئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د سمندر ساحه"", ""مرجان سمندر"", ""د اوبو لاندې"", ""ګلونه"", ""فلوریډا کیز""]}"
e9389b08fdd17f14b148d498d6ff4dfe,From where do aliens arrive?,aliens,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['outer space', 'weekly world news', 'roswell', 'universe', 'mars'],
      dtype=object)}",A,پردي له کوم ځایه راځي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""بهرنی فضا"", ""هفتېنۍ نړیوالې خبرونه"", ""روزویل"", ""کائنات"", ""مریخ""]}"
afa2899cc21e204fa64e63e7839e8c1e,"The hikers stopped to have a drink, simply put they what?",drink,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['had a party', 'were thirsty', 'refreshment', 'getting drunk',
       'celebrating'], dtype=object)}",B,د غرو کتونکي د څښاک لپاره ودریدل، په ساده ډول دوی څه وکړل؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""جشن ولمانځل"", ""تږی وو"", ""تازه کول"", ""شراب څښل"", ""جشن نیول""]}"
f898eb5b789d2dc6804edba269f051f0,When you get up in the morning before you begin work you should do what?,begin work,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['apply for job', 'sleep', 'concentrate', 'shower', 'just do'],
      dtype=object)}",D,کله چې تاسو سهار له بستر څخه پورته شئ، مخکې له دې چې کار پیل کړئ، تاسو باید څه وکړئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""دندې ته غوښتنه وکړئ"", ""خواب"", ""تمرکز وکړئ"", ""شاور وکړئ"", ""یوازې وکړئ""]}"
7ed7379fc51fd35a47be022f6c56ce51,"The kitten had nothing to dig it's claws into, so when it tried to stop it slid across what?",kitten,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['living room', 'floor', 'warm place', 'carpet', 'farmhouse'],
      dtype=object)}",B,پشوګۍ هیڅ شی نه درلود چې خپلې پښې پرې ونیسي، نو کله چې یې هڅه وکړه چې ودریږي، دا په څه باندې سرخلاصه شوه؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د اوسیدو خونه"", ""فرش"", ""تود ځای"", ""کالین"", ""کرنیز کور""]}"
15798a23ee6952fedd6d202064069126,If a person is trying to keep something in their hand what should they do?,person,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['complete collection', 'own house', 'procrastinate', 'explode',
       'have to hold'], dtype=object)}",E,که یو کس هڅه کوي چې څه شی په خپل لاس کې وساتي، نو باید څه وکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""مکمل ټولګه"", ""خپل کور"", ""پرته له ځنډ"", ""انفجار"", ""نیول اړین دي""]}"
273d0134e8ce53d4ebcf41ca7fde02af,Where could you find hundreds of thousands of home?,home,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['field', 'neighborhood', 'star can', 'city or town',
       'apartment building'], dtype=object)}",D,تاسو چیرته کولی شئ چې لګونه زره کور ومومئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کروندې"", ""ناحیه"", ""ستاره کین"", ""ښار یا کلي"", ""اپارتمان ودانۍ""]}"
2f0931adc3d0d422d9ab6264395e89d8,"Playing baseball is a lot like any other sport, there is always a risk of what?",playing baseball,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['sore muscles', 'errors', 'happiness', 'injury', 'fun'],
      dtype=object)}",D,بیس بال لوبول د نورو سپورټونو په څیر دی، تل د څه خطر شته؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د عضلاتو درد"", ""غلطۍ"", ""خوشحالي"", ""زخمي کېدل"", ""خوند""]}"
d00d3ba777cb3889a45799d72fca0a50,If I want to watch a movie without leaving my home what might I use?,movie,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['drive in movie', 'drive in movie', 'television', 'video store',
       'show'], dtype=object)}",C,که زه غواړم چې د خپل کور نه بهر لاړ شم پرته له دې چې فلم وګورم، څه شی کاروم؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د موټر په واسطه فلم"", ""د موټر په واسطه فلم"", ""تلویزیون"", ""ویډیو پلورنځی"", ""شوی""]}"
b1f36d1c8ab7e5a28783cb38e8709c27,"The victim was to take stand today, they were going to do what?",take stand,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['testify', 'runaway', 'witness', 'tell truth', 'go home'],
      dtype=object)}",A,پېشه نن شوې وه دوی چرته روان وو او څه یه کول؟ ,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""شهادت ورکول"", ""تښتیدل"", ""شاهد"", ""ریښتیا ویل"", ""کور ته تلل""]}"
a5e76dd088aab4f89e2fe93f6de6e46d,What does a successful dog grooming session likely to make a owner feel?,grooming,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['cleanliness', 'mistakes', 'growth', 'satisfaction', 'late'],
      dtype=object)}",D,د سپي د ښه پالنې پایله د مالک لپاره څه احساسات رامنځته کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""پاکوالی"", ""غلطۍ"", ""پرمختګ"", ""رضایت"", ""وروستی""]}"
ac6f0e24dd6203cda43e1089dcf081d6,"The runner was in third place, but he pushed harder and thought he might be able to reach second.  What was beginning to do?",runner,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['near finish line', 'finish', 'get tired', 'gain ground',
       'trip over'], dtype=object)}",D,د منډې وهونکی په درېیم ځای کې و، مګر هغه لا ډیر زور وکړ او فکر یې وکړ چې شاید دویم ځای ته ورسیږي. هغه څه پیل کړی و؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د پای کرښې ته نږدې"", ""پای ته رسیدل"", ""ستړی کیدل"", ""ځمکه ترلاسه کول"", ""لږیدل""]}"
1ab746bcd100ccf513055fe93c61010b,"The tourist entered Mammoth cave, what state were they in?",cave,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['west virginia', 'kentucky', 'rocky hills', 'scotland', 'canyon'],
      dtype=object)}",B,سیاح د مموث غار ته ننوت، دوی په کوم حالت کې وو؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""لویدیځ ویرجینیا"", ""کینټکي"", ""راکی غرونه"", ""سکاټلند"", ""کانین""]}"
af836abc58e0daf36df1d8d6830b70c5,What does someone typically feel when applying for a job?,applying for job,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['horror', 'anxiety and fear', 'rejection', 'increased workload',
       'being employed'], dtype=object)}",B,کله چې څوک د کار لپاره غوښتنه کوي، عموماً څه احساس کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ډار"", ""اضطراب او ویره"", ""رد"", ""د کار بار زیاتیدل"", ""استخدام""]}"
2ed66cfd206723a006b37599b516ad6e,"He was on trial for obstructing justice, during which he made a questionable comment and was also found guilty of what?",obstructing justice,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['prosecution', 'getting hurt', 'sweat', 'steam',
       'committing perjury'], dtype=object)}",E,هغه د عدالت خنډ کولو په تور محاکمه کې و، په دې ترڅ کې یې یوه مشکوکه تبصره وکړه او همدارنګه د څه لپاره قصور واره وموندل شو؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د تور لګول"", ""زخمي کیدل"", ""پیشاب"", ""بخار"", ""د دروغو شهادت ورکول""]}"
e89a2762d578cb7bc2cc0a5b2a16d933,What kind of feelings does buying presents for others create?,buy presents for others,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['tears', 'please', 'like', 'thank', 'make happy'], dtype=object)}",E,د نورو لپاره د سوغات اخیستل څه ډول احساسات رامنځته کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""اوښکې"", ""خوښي"", ""خوښول"", ""مننه"", ""خوشحاله کول""]}"
43cec0fff43a976fade9112d02b66021,What green area is a marmot likely to be found in?,marmot,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['countryside', 'great plains', 'encyclopedia', 'jungle',
       'north america'], dtype=object)}",A,کوم شنه سیمه کې د مارتوت ځناور موندل کیدی شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کلیوالي سیمه"", ""لوی دشت"", ""انسیلکلپیدیا"", ""جنگل"", ""شمالي امریکا""]}"
30e66db11e0257a14a17108b90cd69fb,"Jan tested the current, and noticed that it was high.  He thought that the wires might have too much what?",current,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['later', 'updated', 'still', 'resistance', 'now'], dtype=object)}",D,جان د اوسني جریان ازموینه وکړه او ولیدل چې دا لوړ دی. هغه فکر وکړ چې ممکن تارونه ډیر څه ولري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""وروسته"", ""نوښت"", ""لاهم"", ""مقاومت"", ""اوس""]}"
f21ef67b31bd36a3174b6b4c7b4bbc7b,What does a kindergarten teacher do before nap time?,teacher,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['lower expectations', 'encourage', 'fear', 'time test',
       'tell story'], dtype=object)}",E,یو د ماشومانو ښوونکی د خوب وخت نه وړاندې څه کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""تمه کمه کړي"", ""تشویق وکړي"", ""ډار"", ""وخت ازموینه"", ""کیسه ووایی""]}"
e476e2c8c278eaecfe1a8b884b6aeb8e,"Sam was a stranger.  Even so, Mark treated him like what?",stranger,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['friend', 'family', 'known person', 'park', 'outsider'],
      dtype=object)}",B,سام یوه نااشنا وه. سره له دې، مارک له هغه سره څنګه چلند وکړ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""دوست"", ""کورنۍ"", ""پیژندل شوی شخص"", ""پارک"", ""بهرنی""]}"
191e3c676f05a11d6b2565d8c27d2001,"Bob's only light source was a small bulb.  There were four walls, if there was a door he couldn't see it.  What was Bob in?",light source,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['closed room', 'sky', 'dard', 'his grave', 'house'], dtype=object)}",A,د باب یوازینی رڼا سرچینه یوه کوچنۍ بلب وه. څلور دیوالونه وو، که چیرې دروازه وه، هغه نه لیدله. باب په څه کې و؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""بند خونه"", ""اسمان"", ""درد"", ""خاک"", ""کور""]}"
99098375c7b651d524eebac72e358238,James thought of criminal justice like a computer program.  It need to work right.   What ideas might James not like?,computer,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['manual', 'process information', 'power down', 'control model',
       'reason exists'], dtype=object)}",D,جیمز د جنایي عدالت په اړه د کمپیوټر پروګرام په څیر فکر کاوه. دا باید سم کار وکړي. کوم نظریات ممکن جیمز ته خوښ نه وي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""لارښود"", ""معلومات پروسس کول"", ""برق بندول"", ""کنټرول ماډل"", ""دلیل شتون لري""]}"
290fac9f881a83d8bfb34355f8e71044,With the card slot lit up he knew how to get started finding his balance with what?,card slot,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['slot machine', 'ticket machine', 'bank machine', 'telephone',
       'automated teller'], dtype=object)}",E,د کارت سلاټ روښانه شوی و، هغه پوهیده چې څنګه د څه سره خپل توازن پیدا کړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""سلاټ ماشین"", ""ټیکټ ماشین"", ""بانک ماشین"", ""تلیفون"", ""خودکار تیلر""]}"
6c36226b23377a0dd0188bf56840e22a,To play sports professionally you must do what very often?,play sports,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['wash your clothes', 'get in shape', 'practice',
       'take off uniform', 'stretch'], dtype=object)}",C,د مسلکي لوبو لپاره لوبه کول تاسو باید څه ډیر ځله وکړئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""خپل کالي ومینځئ"", ""فزیکي حالت ته لاړ شئ"", ""تمرین وکړئ"", ""یونیفورم لرې کړئ"", ""غځول""]}"
aa5aa36557a5fbb93391506182f1025c,Some people prefer releasing energy through work while others prefer to release it through what?,releasing energy,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['motion', 'stretch', 'exercise', 'movement', 'muscles'],
      dtype=object)}",C,ځینې خلک د کار له لارې انرژي لګول غوره کوي، پداسې حال کې چې نور خلک د څه له لارې یه لګول غوره کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""حرکت"", ""غځول"", ""ورزش"", ""خوځښت"", ""پښتورګان""]}"
a38df3e750b1edd30f905e17af803c61,What will a person going for a jog likely be wearing?,person,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['grope', 'acknowledgment', 'comfortable clothes', 'ipod',
       'passionate kisses'], dtype=object)}",C,یو کس چې د منډې لپاره ځي، عموماََ څه شای اغوندي؟ ,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""لاس نیول"", ""منل"", ""راحت کالي"", ""آیپاد"", ""جذباتي مچ""]}"
dba51270f789c75a2e38a5201b124d99,"The child pretended he was reading newspaper, he couldn't actually do it without what?",reading newspaper,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['patience', 'falling down', 'literacy', 'buying',
       'knowing how to read'], dtype=object)}",E,ماشوم د ورځپاڼې لوستلو تظاهر وکړ، هغه واقعاً دا پرته له څه نه شي کولی؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""صبر"", ""لرې کېدل"", ""لوستلو وړتیا"", ""پېرودل"", ""لوستل زده کول""]}"
1be8ec824eb0c7218b6bc160fd191428,Jenny enjoyed helping people.  It brought her a great deal of what?,helping,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['satisfaction', 'complications', 'train',
       'feel good about yourself', 'enjoyment'], dtype=object)}",A,جیني د خلکو سره مرسته کولو څخه خوند اخیست، دا هغې ته څه ډیر څه راوړل؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""رضایت"", ""پیچلتیاوې"", ""روزنه"", ""د ځان په اړه ښه احساس"", ""خوند""]}"
0e80f2afe5c4f652e8720b52d7c06c87,What might someone believe in if they are cleaning clothes?,cleaning clothes,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['feminism', 'sanitation', 'ruined', 'wrinkles',
       'buttons to fall off'], dtype=object)}",B,که څوک د جامو پاکولو سره مصروف وي، نو دوی په څه باور لري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""فیمینیزم"", ""پاکوالی"", ""خراب"", ""چینجونه"", ""تڼۍ لویدل""]}"
b67971747e95ba425a5b81e0ba8d0b28,Where would you find a basement that can be accessed with an elevator?,basement,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['eat cake', 'closet', 'church', 'office building', 'own house'],
      dtype=object)}",D,تاسو چیرته د یوه زیر خانه موندلی شئ چې د لفټ سره لاس رسی لري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کیک خوړل"", ""کلازټ"", ""کلیسا"", ""د دفتر ودانۍ"", ""خپل کور""]}"
fcd39cfa321728fea069a6ae4285b06f,In order to learn to program from another person you can do what?,program,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['learn how to', 'have a friend', 'knowledge', 'take class',
       'have computer'], dtype=object)}",D,د بل چا څخه د پروګرام کولو زده کولو لپاره تاسو څه کولی شئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""زده کړه چې څنګه"", ""یو ملګری ولرئ"", ""پوهه"", ""کلاس واخلئ"", ""کمپیوټر ولرئ""]}"
